# Query Description
# Type of request:                 Extract data from a table
# Name of the selected table:      meandata
# Restrict with the SQL clause:    de2000<40 and logd25 > 1 and logd25 < 1.436692597664054 and modz > 31.727013715119934 and modz < 35.513949442581136
# Display the fields:              objname, al2000, de2000
# Description of each column
# objname: ------------- <NA>
#  al2000: ------------- <NA>
#  de2000: ------------- <NA>
#------- ------- -------
objname  al2000  de2000
#------- ------- -------
ESO108-017	22.1797903	-66.8692917
ESO011-005	21.6829182	-82.7995946
ESO108-021	22.2546324	-65.5506481
ESO108-023	22.275575	-64.3890556
IC5222	22.4985458	-65.6613889
IC5147	21.9906417	-65.4498611
ESO048-017	22.1487917	-73.3819444
ESO027-014	22.6031083	-81.0648889
ESO049-003	22.8034974	-73.8151698
IC5266	22.9724503	-65.1296671
NGC7408	22.9324639	-63.69475
ESO027-021	23.0719806	-79.4659722
ESO148-006	23.343325	-61.8546667
ESO049-011	23.4252397	-74.6836861
NGC7637	23.4410241	-81.9118294
ESO077-030	23.7409611	-69.8571528
ESO028-007	23.9670444	-73.4527222
IC5333	23.5813815	-65.3959686
ESO012-010	23.9413292	-81.5675238
ESO127-011	10.2033072	-62.5332953
PGC2801987	15.8384713	-70.4816975
ESO443-024	13.0168861	-32.4413611
NGC7075	21.525831	-38.6178493
PGC033752	11.1407042	-10.2559935
ESO173-015	13.4565949	-57.4894465
NGC6328	17.3947306	-65.0103056
ESO075-041	21.9516528	-69.6898889
PGC040074	12.3726803	10.6020299
IC3631	12.6633362	12.9739372
NGC4623	12.7029726	7.676976
UGC07710	12.5626195	-2.6494539
UGC07945	12.7836122	-1.5780883
NGC4454	12.4807634	-1.9392309
NGC4690	12.7987556	-1.6559975
UGC07186	12.18956	18.0165997
PGC043341	12.8217265	-4.015812
ESO507-050	12.9565169	-25.2522983
ESO460-004	19.4713928	-29.52902
3C386	18.6406165	17.1968066
NGC5532	14.2813659	10.8076728
NGC1552	4.338245	-0.6927203
NGC1576	4.4385613	-3.621069
NGC1152	2.9593431	-7.7587741
PGC068877	22.4432249	-3.6987731
NGC7051	21.3309289	-8.782952
NGC7257	22.3767899	-4.1207387
UGC12425	23.219403	24.2440692
PGC013443	3.6507577	-3.6270313
PGC170068	9.8201967	-5.3381667
NGC3035	9.8652844	-6.8229088
NGC7805	0.024103	31.4337499
NGC0282	0.8783738	30.6390686
SDSSJ110426.40+045003.6	11.074	4.834336
SDSSJ131239.57+123645.0	13.2109879	12.6125423
PGC020911	7.3954078	33.4420205
PGC020792	7.3594973	23.5487744
IC0359	4.2078723	27.7018983
PGC1092512	22.519481	-2.4205754
PGC078533	7.8208031	-5.9371201
SDSSJ092116.26+030846.4	9.3545142	3.1462422
PGC004999	1.3755872	-2.409892
UGC03536	6.7676637	29.3480778
ESO303-022	4.4924752	-41.7759504
